age,type_employer,fnlwgt,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
21,Private,65777,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,97476,HS-grad,9,Never-married,Sales,Own-child,Black,Male,24,0,60,United-States,>50K
29,Private,158593,Masters,14,Divorced,Sales,Not-in-family,White,Female,14,0,40,Italy,<=50K
45,Private,17056,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,4,0,23,Philippines,<=50K
43,Private,189801,12th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,35954,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,8,0,48,United-States,<=50K
23,Private,25321,1st-4th,5,Never-married,Other-service,Unmarried,Black,Female,14,0,40,United-States,<=50K
32,Private,268743,HS-grad,4,Never-married,Other-service,Unmarried,Black,Female,7,0,51,United-States,<=50K
33,Private,154324,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
43,Federal-gov,43401,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,8,1,52,United-States,>50K
46,Private,220648,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,51,Canada,>50K
54,?,309345,5th-6th,4,Widowed,?,Unmarried,White,Female,5,0,21,United-States,<=50K
28,Private,181629,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2067,40,United-States,>50K
18,Private,210874,11th,7,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
59,Private,398683,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,1,40,Iran,>50K
21,Private,37744,10th,4,Never-married,Handlers-cleaners,Own-child,White,Male,8,0,52,United-States,<=50K
42,Private,226656,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,10,0,49,Italy,<=50K
33,State-gov,185051,Doctorate,16,Married-civ-spouse,Tech-support,Husband,White,Male,7,0,34,United-States,>50K
32,Private,169878,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,19,0,21,United-States,<=50K
18,Private,330493,11th,7,Never-married,Other-service,Own-child,Black,Male,0,1,35,United-States,<=50K
29,Federal-gov,258164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
49,Federal-gov,126806,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
52,Private,144859,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,22,United-States,<=50K
54,State-gov,301327,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,25,United-States,>50K
55,Private,219942,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,>50K
29,Self-emp-not-inc,112222,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
34,Local-gov,197421,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1,23,United-States,<=50K
24,Private,52669,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,37,Canada,<=50K
29,Private,181938,HS-grad,9,Separated,Exec-managerial,Wife,Black,Female,3,0,40,United-States,<=50K
18,?,237655,Some-college,10,Separated,?,Other-relative,Black,Male,0,0,32,United-States,<=50K
38,Private,190185,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,9,0,40,?,<=50K
54,Private,151275,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,3846,1,21,United-States,<=50K
20,Private,309760,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,Black,Female,12,0,40,Puerto-Rico,<=50K
45,Private,77120,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,25,United-States,<=50K
43,Private,179676,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7482,0,40,United-States,>50K
28,Federal-gov,310767,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Male,13,0,40,United-States,<=50K
26,Private,121483,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,48,United-States,<=50K
31,Private,113945,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Local-gov,243641,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,8,0,36,United-States,>50K
31,Private,216862,Bachelors,13,Never-married,Tech-support,Own-child,Black,Female,4,0,40,United-States,<=50K
43,Private,201723,9th,13,Separated,Prof-specialty,Unmarried,Black,Female,3293,0,40,Nicaragua,<=50K
69,Self-emp-not-inc,351116,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,23,United-States,<=50K
43,Private,201879,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
36,Local-gov,69917,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,36,United-States,<=50K
27,Self-emp-inc,125962,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,20,0,51,United-States,<=50K
44,Private,358244,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,49,United-States,<=50K
43,Federal-gov,412447,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,17,0,52,United-States,<=50K
32,Local-gov,343251,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4134,0,51,United-States,>50K
47,Private,173336,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,21,0,48,United-States,>50K
35,Private,122425,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,13,0,36,United-States,<=50K
21,Private,126444,10th,7,Widowed,Adm-clerical,Own-child,White,Female,0,1,40,United-States,<=50K
44,Private,244701,Masters,9,Married-civ-spouse,Other-service,Husband,White,Male,4434,1765,51,United-States,<=50K
47,Private,175888,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,0,40,United-States,>50K
40,Private,207150,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,6,0,52,United-States,>50K
26,Federal-gov,192529,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Poland,>50K
27,Private,121552,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1,21,United-States,<=50K
23,Private,348756,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,60,?,<=50K
20,Private,112532,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,23,United-States,<=50K
32,Private,333058,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,21,0,40,United-States,<=50K
28,Private,205659,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,4,0,47,?,<=50K
18,Private,158316,11th,8,Divorced,Other-service,Own-child,White,Female,3,0,26,United-States,<=50K
40,Private,218767,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4277,0,49,United-States,<=50K
25,Private,210553,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,6,0,61,United-States,>50K
30,Self-emp-not-inc,92240,11th,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
24,Local-gov,35881,Some-college,10,Widowed,Adm-clerical,Own-child,White,Female,5,0,25,United-States,<=50K
34,Private,91985,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,Cuba,<=50K
39,Private,46250,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,7865,0,47,United-States,>50K
32,Private,167111,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,16,0,50,United-States,>50K
41,Private,437116,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,12,0,40,United-States,<=50K
44,Private,33064,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,16,0,48,United-States,<=50K
26,Private,400587,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,34,?,<=50K
25,Private,130084,11th,7,Separated,Craft-repair,Other-relative,Black,Male,3,0,40,United-States,<=50K
17,?,622812,11th,7,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
54,Local-gov,208894,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,12,0,40,United-States,<=50K
28,Private,331942,Bachelors,13,Widowed,Transport-moving,Not-in-family,White,Male,18,0,40,?,<=50K
59,Private,115967,11th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
41,Private,200783,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,7,0,60,United-States,>50K
23,Private,633359,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,18,0,40,United-States,<=50K
32,Private,306349,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,6,0,34,United-States,<=50K
59,Local-gov,138504,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,48,United-States,>50K
29,Private,203761,HS-grad,10,Never-married,Craft-repair,Own-child,White,Male,5,0,49,United-States,<=50K
53,Private,237806,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7516,0,48,United-States,>50K
28,Private,144371,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4474,1,49,United-States,<=50K
45,Private,189409,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7303,0,52,United-States,>50K
36,Private,138332,Assoc-voc,7,Divorced,Exec-managerial,Own-child,White,Male,5,0,9,?,<=50K
45,Self-emp-inc,159695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,0,60,United-States,>50K
49,Private,35048,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,40,United-States,>50K
48,Self-emp-inc,246057,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Male,7532,0,40,United-States,<=50K
45,Private,226636,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,16,0,50,United-States,<=50K
62,Self-emp-inc,103143,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3510,0,68,United-States,<=50K
44,Private,29648,Assoc-acdm,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,>50K
44,Federal-gov,319949,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3881,0,40,United-States,>50K
35,?,254041,Bachelors,13,Separated,?,Unmarried,White,Female,0,1,40,United-States,<=50K
49,Private,91864,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,9,0,40,United-States,<=50K
45,Federal-gov,169956,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7843,0,60,United-States,>50K
29,Local-gov,173749,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
25,Private,136641,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
44,Private,180307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,53,United-States,>50K
44,Private,230742,1st-4th,4,Separated,Exec-managerial,Unmarried,White,Female,0,0,61,Laos,<=50K
63,Private,95358,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5,0,48,?,>50K
33,Private,241609,Bachelors,7,Never-married,Other-service,Own-child,White,Female,11,0,40,?,<=50K
53,Private,79620,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,50,United-States,>50K
45,Private,176008,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,17,0,50,United-States,>50K
26,Private,172716,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,8,0,50,?,<=50K
32,Private,150723,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,221072,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,1,0,50,United-States,<=50K
39,Private,172048,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,49,United-States,<=50K
25,Private,123374,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,2,0,40,United-States,<=50K
23,Private,153214,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,5,0,40,United-States,<=50K
77,Private,19783,1st-4th,11,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,3382,0,40,?,<=50K
37,Private,133970,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
64,Private,99409,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,40,United-States,>50K
21,?,205329,Some-college,10,Separated,?,Not-in-family,Black,Female,3,0,35,United-States,<=50K
66,Private,121864,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1,52,United-States,<=50K
42,Private,34946,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,49,United-States,>50K
47,Private,244131,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,0,52,United-States,<=50K
55,Local-gov,198546,9th,4,Divorced,Adm-clerical,Own-child,White,Female,0,0,33,United-States,<=50K
55,Private,203808,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,9,0,48,United-States,<=50K
40,State-gov,273924,9th,4,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,19,0,40,?,>50K
27,State-gov,312455,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,10,0,70,United-States,<=50K
33,Local-gov,34298,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,17,0,37,United-States,<=50K
59,Federal-gov,395248,Some-college,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,147795,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
63,Private,89959,12th,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,19,?,>50K
31,Self-emp-inc,176693,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,6,0,34,United-States,<=50K
25,State-gov,148330,Some-college,10,Never-married,Sales,Own-child,White,Female,1,0,25,United-States,<=50K
69,Private,124329,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,18,0,37,United-States,<=50K
22,Self-emp-not-inc,189456,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,0,23,United-States,<=50K
57,Local-gov,172805,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,9,1,35,United-States,>50K
27,Private,68716,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,47,United-States,<=50K
30,Private,112447,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,25,1,51,United-States,<=50K
22,?,192571,HS-grad,9,Married-spouse-absent,?,Other-relative,Black,Male,7,0,23,United-States,<=50K
34,Private,210019,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,29,1,51,United-States,<=50K
26,Private,130990,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,52,United-States,<=50K
49,Private,121209,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,15156,1856,49,United-States,>50K
37,Self-emp-inc,133246,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,>50K
32,Private,89626,5th-6th,4,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,39,United-States,<=50K
44,State-gov,123409,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,9,0,36,United-States,<=50K
27,Local-gov,168275,HS-grad,9,Separated,Transport-moving,Other-relative,Black,Female,4,0,40,United-States,<=50K
52,Private,156028,11th,10,Never-married,Sales,Own-child,White,Male,0,0,49,United-States,<=50K
46,Private,157130,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7862,0,40,United-States,>50K
41,Self-emp-not-inc,47517,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2,0,50,United-States,>50K
17,Private,206722,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
69,Self-emp-not-inc,118425,Prof-school,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,85,United-States,>50K
28,Self-emp-inc,228814,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10,0,51,United-States,<=50K
28,Private,212300,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
58,Private,128892,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,19,0,40,?,>50K
58,Self-emp-inc,287805,11th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,12,0,22,United-States,<=50K
30,Private,196973,Assoc-acdm,15,Never-married,Prof-specialty,Not-in-family,White,Male,18,0,52,United-States,<=50K
64,Self-emp-inc,53616,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
27,Private,301845,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,40,United-States,>50K
27,?,169873,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,?,<=50K
46,Self-emp-inc,212882,Some-college,10,Widowed,Other-service,Not-in-family,White,Male,15,1,23,United-States,>50K
32,Private,355781,Masters,10,Divorced,Craft-repair,Not-in-family,White,Male,26,0,69,United-States,<=50K
32,Private,334989,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4099,0,49,?,>50K
32,Private,85775,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,10,0,49,United-States,<=50K
63,Local-gov,35595,Some-college,13,Divorced,Adm-clerical,Unmarried,White,Female,7,0,24,Vietnam,<=50K
63,Private,154438,11th,7,Never-married,Craft-repair,Own-child,White,Male,5,0,40,United-States,<=50K
31,Private,357537,12th,8,Never-married,Craft-repair,Own-child,White,Male,19,0,40,Mexico,<=50K
66,Self-emp-inc,180890,Some-college,10,Widowed,Craft-repair,Other-relative,White,Male,17,0,60,United-States,<=50K
46,Private,38308,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,10,0,60,?,>50K
52,Self-emp-inc,162450,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3931,1,60,United-States,>50K
42,Private,55942,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,6,0,50,United-States,<=50K
17,?,185899,HS-grad,9,Never-married,Sales,Own-child,White,Male,17,0,20,United-States,<=50K
54,Private,84467,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,21,0,34,Portugal,<=50K
27,?,157647,HS-grad,9,Widowed,?,Not-in-family,White,Male,6,0,13,Ireland,<=50K
26,Private,262994,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,2,0,40,Vietnam,<=50K
19,Private,301055,Bachelors,13,Never-married,Transport-moving,Own-child,Black,Male,26,0,35,United-States,<=50K
21,Private,106594,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,33,1,52,United-States,<=50K
23,Private,32464,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
21,State-gov,30972,Assoc-voc,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,23,United-States,>50K
26,Private,201459,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,4310,0,23,United-States,<=50K
28,Private,153076,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,>50K
29,Private,128387,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
65,Private,54731,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,12,1780,40,United-States,>50K
22,Private,141186,HS-grad,9,Never-married,Other-service,Own-child,White,Male,18,0,21,Nicaragua,<=50K
44,Private,146663,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,9,0,40,?,<=50K
30,Private,178174,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,47,France,<=50K
